1/18/2013 5:32:14 PM

Radiation device:	U03 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
28.5	0.0	50.0	101.5	322465	100.6
27.3	0.0	50.0	101.4	322299	100.5
26.0	0.0	50.0	101.6	322756	100.5
24.8	0.0	50.0	101.4	322230	100.4
23.6	0.0	50.0	101.5	322552	100.3
22.3	0.0	50.0	101.5	322447	100.5
21.1	0.0	50.0	101.4	322225	100.5
19.9	0.0	50.0	101.8	323619	100.6
18.7	0.0	50.0	101.6	322977	100.5
17.5	0.0	50.0	101.6	322933	100.6
16.3	0.0	50.0	101.5	322616	100.5
15.0	0.0	50.0	101.7	323082	100.5
13.8	0.0	50.0	101.6	322902	100.3
12.6	0.0	50.0	101.4	322211	100.5
11.3	0.0	50.0	101.3	321937	100.3
10.1	0.0	50.0	101.4	322259	100.3
8.9	0.0	50.0	101.4	322251	100.2
7.6	0.0	50.0	101.6	322845	100.3
6.4	0.0	50.0	101.2	321487	100.0
5.2	0.0	50.0	101.2	321548	100.1
4.0	0.0	50.0	101.3	321855	100.0
2.8	0.0	50.0	101.3	321863	100.1
1.5	0.0	50.0	101.3	322015	100.2
0.3	0.0	50.0	101.3	321910	100.2
-0.9	0.0	50.0	101.7	323226	100.3
-2.1	0.0	50.0	101.7	323088	100.4
-3.4	0.0	50.0	101.7	323185	100.5
-4.6	0.0	50.0	101.6	322715	100.5
-5.8	0.0	50.0	101.8	323496	100.8
-7.0	0.0	50.0	101.9	323845	100.8
-8.2	0.0	50.0	102.3	325033	101.1
-9.5	0.0	50.0	102.3	325122	100.9
-10.7	0.0	50.0	102.1	324502	100.9
-11.9	0.0	50.0	102.0	324098	100.8
-13.1	0.0	50.0	102.3	325109	100.9
-14.3	0.0	50.0	102.1	324403	100.8
-15.6	0.0	50.0	102.2	324843	100.9
-16.8	0.0	50.0	102.0	324270	100.8
